Name,week,H,L,type
"United States, MA",13,0.3870261158091854,0.4223194789379383,predicted
"United States, MA",14,0.4166744569132199,0.4508787293279777,predicted
"United States, MA",15,0.4434360935839584,0.4772370570020225,predicted
"United States, MA",16,0.46747001508893293,0.5015086218361688,predicted
"United States, MA",17,0.4889831977895386,0.523826692327505,predicted
"United States, MA",18,0.5082030779804931,0.5443328566500538,predicted
"United States, MA",19,0.5253594146205808,0.5631696919277394,predicted
"United States, MA",20,0.540673121776671,0.5804759820523052,predicted
"United States, MA",21,0.5543499991756914,0.5963837678643855,predicted
"United States, MA",22,0.5665777483881987,0.6110166848058902,predicted
"United States, MA",23,0.5775250945047299,0.6244891840161426,predicted
"United States, MA",24,0.5873421875528587,0.6369063434220311,predicted
"United States, MA",25,0.5961617266436985,0.6483640594466121,predicted
"United States, MA",26,0.6041004435555799,0.6589494724098933,predicted
"United States, MA",27,0.6112607170794854,0.6687415242552124,predicted
"United States, MA",28,0.6177321803099516,0.6778115799876197,predicted
"United States, MA",29,0.6235932428299972,0.6862240674566691,predicted
"United States, MA",30,0.6289124880533998,0.694037106416031,predicted
"United States, MA",31,0.6337499298461933,0.7013031090808619,predicted
"United States, MA",32,0.6381581268589891,0.7080693421141913,predicted
"United States, MA",33,0.6421831611247818,0.7143784451526828,predicted
"United States, MA",34,0.6458654916740457,0.72026890438645,predicted
"United States, MA",35,0.6492406956865451,0.7257754818789189,predicted
"United States, MA",36,0.6523401100131122,0.730929602636156,predicted
"United States, MA",37,0.6551913853873372,0.7357597021825906,predicted
"United States, MA",38,0.6578189647019346,0.7402915377624273,predicted
"United States, MA",39,0.6602444955913332,0.7445484663961958,predicted
"United States, MA",40,0.6624871863865471,0.7485516929717366,predicted
"United States, MA",41,0.6645641133737594,0.7523204914014155,predicted
"United States, MA",42,0.6664904862380464,0.7558724016751417,predicted
"United States, MA",43,0.6682798776277504,0.7592234054102588,predicted
"United States, MA",44,0.6699444219381896,0.7623880822631511,predicted
"United States, MA",45,0.6714949876823308,0.7653797493352367,predicted
"United States, MA",46,0.6729413271830865,0.768210585484999,predicted
"United States, MA",47,0.6742922067773014,0.7708917422518345,predicted
"United States, MA",48,0.6755555202550814,0.7734334429086236,predicted
"United States, MA",49,0.6767383878598762,0.7758450709885969,predicted
"United States, MA",50,0.6778472428354426,0.7781352494779145,predicted
"United States, MA",51,0.6788879072171212,0.7803119117275391,predicted
"United States, MA",52,0.6798656583193977,0.7823823650153229,predicted
"United States, MA",53,0.6807852871630551,0.7843533475804425,predicted
"United States, MD",0,0.00425,0,observed
"United States, MD",1,0.025,0.0144,observed
"United States, MD",2,0.058499999999999996,0.0364,observed
"United States, MD",3,0.08175,0.0796,observed
"United States, MD",4,0.10949999999999999,0.10880000000000001,observed
"United States, MD",5,0.13824999999999998,0.13119999999999998,observed
"United States, MD",6,0.1605,0.1472,observed
"United States, MD",7,0.18275,0.1606,observed
"United States, MD",8,0.20775,0.1746,observed
"United States, MD",9,0.2495,0.2052,observed
"United States, MD",10,0.302,0.24,observed
"United States, MD",11,0.35025,0.2766,observed
"United States, MD",12,0.40525,0.313,observed
"United States, MD",13,0.466,0.3528,observed
"United States, MD",14,0.52525,0.3882,observed
"United States, MD",15,0.586,0.4182,observed
"United States, MD",16,0.636,0.4388,observed
"United States, MD",17,0.67825,0.4596,observed
"United States, MD",18,0.703,0.4738,observed
"United States, MD",19,0.72425,0.49200000000000005,observed
"United States, MD",20,0.7445,0.5096,observed
"United States, MD",21,0.75925,0.5232,observed
"United States, MD",22,0.76875,0.5314,observed
"United States, MD",23,0.7795000000000001,0.539,observed
"United States, MD",24,0.7877500000000001,0.5462,observed
"United States, MD",25,0.7957500000000001,0.5522,observed
"United States, MD",26,0.80475,0.5661999999999999,observed
"United States, MD",27,0.8095,0.5706,observed
"United States, MD",28,0.8145,0.5760000000000001,observed
"United States, MD",29,0.82075,0.5820000000000001,observed
"United States, MD",30,0.8275,0.5896,observed
"United States, MD",31,0.83575,0.598,observed
"United States, MD",32,0.843,0.606,observed
"United States, MD",33,0.84875,0.614,observed
"United States, MD",34,0.85575,0.6218,observed
"United States, MD",35,0.86225,0.6294,observed
"United States, MD",36,0.86725,0.6354,observed
"United States, MD",37,0.8734999999999999,0.6412,observed
"United States, MD",38,0.8802500000000001,0.6476000000000001,observed
"United States, MD",39,0.885,0.6514,observed
"United States, MD",40,0.89125,0.6564,observed
"United States, MD",41,0.89625,0.6607999999999999,observed
"United States, MD",42,0.9002500000000001,0.6654000000000001,observed
"United States, MD",51,0.9135,0.7016,observed
"United States, MD",52,0.9155,0.7048000000000001,observed
"United States, MD",53,0.9179999999999999,0.7066,observed
"United States, MD",54,0.9195,0.7090000000000001,observed
"United States, MD",0,0,0,predicted
"United States, MD",1,0.0015490507062327116,0.0079339701505558545,predicted
"United States, MD",2,0.008897109586249419,0.025387338508503155,predicted
"United States, MD",3,0.02443465546986249,0.04919459096621126,predicted
"United States, MD",4,0.04926310514190253,0.07735838896509666,predicted
"United States, MD",5,0.08336612959542015,0.10829714244427278,predicted
"United States, MD",6,0.12573062897591386,0.14074048454746205,predicted
"United States, MD",7,0.17458960301959692,0.17369094882659655,predicted
"United States, MD",8,0.22776077645171333,0.20639177429142752,predicted
"United States, MD",9,0.2829979289985099,0.23829207113460044,predicted
"United States, MD",10,0.33827463224545584,0.2690107207302433,predicted
"United States, MD",11,0.3919573294106475,0.29830181279822715,predicted
"United States, MD",12,0.44286731510493627,0.3260236930674286,predicted
"United States, MD",13,0.49025903335565474,0.3521126473008673,predicted
"United States, MD",14,0.5337505392360008,0.3765614167417823,predicted
"United States, MD",15,0.5732368147997576,0.3994022199313364,predicted
"United States, MD",16,0.6088061537000813,0.4206936954571274,predicted
"United States, MD",17,0.6406698218958119,0.4405110970713457,predicted
"United States, MD",18,0.6691080960004284,0.45893909403332694,predicted
"United States, MD",19,0.6944317439709671,0.4760666031115999,predicted
"United States, MD",20,0.7169562606061821,0.4919831711718154,predicted
"United States, MD",21,0.7369857930648629,0.5067765197915542,predicted
"United States, MD",22,0.7548039916385973,0.5205309465426579,predicted
"United States, MD",23,0.7706695650884523,0.5333263479119138,predicted
"United States, MD",24,0.7848148809368061,0.5452376859313297,predicted
"United States, MD",25,0.7974464323110506,0.5563347656609534,predicted
"United States, MD",26,0.8087463679698513,0.5666822255173786,predicted
"United States, MD",27,0.818874557420323,0.5763396689668779,predicted
"United States, MD",28,0.8279708567353936,0.5853618860415124,predicted
"United States, MD",29,0.8361573725750472,0.5937991279710524,predicted
"United States, MD",30,0.843540609212382,0.601697409161498,predicted
"United States, MD",31,0.8502134395733845,0.6090988187494634,predicted
"United States, MD",32,0.8562568764025085,0.6160418297632351,predicted
"United States, MD",33,0.8617416407603901,0.6225615980934678,predicted
"United States, MD",34,0.8667295370491542,0.6286902464481202,predicted
"United States, MD",35,0.8712746499617647,0.6344571305586911,predicted
"United States, MD",36,0.8754243813685575,0.639889086357145,predicted
"United States, MD",37,0.8792203456269088,0.6450106578320162,predicted
"United States, MD",38,0.8826991410548117,0.6498443059282464,predicted
"United States, MD",39,0.8858930139300051,0.6544105992738398,predicted
"United States, MD",40,0.8888304297230255,0.6587283877670583,predicted
"United States, MD",41,0.8915365645597895,0.6628149601913079,predicted
"United States, MD",42,0.8940337282589443,0.6666861870777188,predicted
"United States, MD",51,0.9097609296476612,0.6939003658013976,predicted
"United States, MD",52,0.9109716493966988,0.696257374533464,predicted
"United States, MD",53,0.9121057370972857,0.698509483043294,predicted
"United States, MD",54,0.9131692315442462,0.7006628047613452,predicted
"United States, ME",0,0.0124,0.0168333333333333,observed
"United States, ME",1,0.022799999999999997,0.0198333333333333,observed
"United States, ME",2,0.0528,0.0578333333333333,observed
"United States, ME",3,0.0782,0.0765,observed
"United States, ME",4,0.1092,0.104666666666667,observed
"United States, ME",5,0.11960000000000001,0.112833333333333,observed
"United States, ME",6,0.157,0.151,observed
"United States, ME",7,0.1866,0.183,observed
"United States, ME",8,0.2216,0.221666666666667,observed
"United States, ME",9,0.2672,0.271333333333333,observed
"United States, ME",10,0.3146,0.30983333333333296,observed
"United States, ME",11,0.37060000000000004,0.36216666666666697,observed
"United States, ME",12,0.428,0.411666666666667,observed
"United States, ME",13,0.5006,0.4685,observed
"United States, ME",14,0.5686,0.5106666666666669,observed
"United States, ME",15,0.61240000000000006,0.5326666666666671,observed
"United States, ME",16,0.6536,0.549833333333333,observed
"United States, ME",17,0.6816,0.5671666666666669,observed
"United States, ME",18,0.6984,0.58,observed
"United States, ME",19,0.7170000000000001,0.596666666666667,observed
"United States, ME",20,0.7314,0.6104999999999999,observed
"United States, ME",21,0.7395999999999999,0.62,observed
"United States, ME",22,0.7482,0.627333333333333,observed
"United States, ME",23,0.7544,0.6325,observed
"United States, ME",24,0.7594,0.636333333333333,observed
"United States, ME",25,0.7678,0.644333333333333,observed
"United States, ME",26,0.7712,0.647833333333333,observed
"United States, ME",27,0.7754000000000001,0.651333333333333,observed
"United States, ME",28,0.779,0.655333333333333,observed
"United States, ME",29,0.7848,0.6609999999999999,observed
"United States, ME",30,0.7922,0.6686666666666671,observed
"United States, ME",31,0.7988,0.6751666666666669,observed
"United States, ME",32,0.8058,0.683166666666667,observed
"United States, ME",33,0.8144,0.6925,observed
"United States, ME",34,0.8218000000000001,0.701666666666667,observed
"United States, ME",35,0.8273999999999999,0.7084999999999999,observed
"United States, ME",36,0.8334,0.7165,observed
"United States, ME",37,0.8384,0.723,observed
"United States, ME",38,0.8442000000000001,0.728333333333333,observed
"United States, ME",39,0.8502,0.732166666666667,observed
"United States, ME",40,0.8564,0.7361666666666671,observed
"United States, ME",41,0.8628,0.741166666666667,observed
"United States, ME",42,0.8715999999999999,0.749833333333333,observed
"United States, ME",43,0.8812000000000001,0.758,observed
"United States, ME",44,0.8894,0.7659999999999999,observed
"United States, ME",45,0.8986,0.7736666666666671,observed
"United States, ME",46,0.9028,0.777,observed
"United States, ME",50,0.9146,0.805333333333333,observed
"United States, ME",51,0.9178000000000001,0.810333333333333,observed
"United States, ME",52,0.9212,0.8155,observed
"United States, ME",53,0.9228000000000001,0.8175,observed
"United States, ME",0,0,0,predicted
"United States, ME",1,0.002415101496146755,0.007007357678268037,predicted
"United States, ME",2,0.012482372599567021,0.02561708290674868,predicted
"United States, ME",3,0.03212535406610757,0.053489737749911684,predicted
"United States, ME",4,0.06167824025219528,0.08830762560889281,predicted
"United States, ME",5,0.10028281260004882,0.12779136659810866,predicted
"United States, ME",6,0.14619696989639927,0.16987772270392557,predicted
"United States, ME",7,0.19717671663431802,0.21284278349503746,predicted
"United States, ME",8,0.2508669321338938,0.2553496775071183,predicted
"United States, ME",9,0.3051174157967789,0.2964361340460636,predicted
"United States, ME",10,0.3581774171993865,0.3354658877392397,predicted
"United States, ME",11,0.4087683260815555,0.37206511014701316,predicted
"United States, ME",12,0.4560648145627033,0.4060583514973392,predicted
"United States, ME",13,0.4996237302643902,0.43741192587339595,predicted
"United States, ME",14,0.5392941035134948,0.4661878552559085,predicted
"United States, ME",15,0.5751300437720706,0.4925085615208737,predicted
"United States, ME",16,0.6073174162963035,0.5165310361094599,predicted
"United States, ME",17,0.6361175693417428,0.53842869938884,predicted
"United States, ME",18,0.6618271125036673,0.5583791610039263,predicted
"United States, ME",19,0.6847509245404998,0.576556326558258,predicted
"United States, ME",20,0.7051851955888664,0.593125601709185,predicted
"United States, ME",21,0.7234076363981343,0.6082412401998039,predicted
"United States, ME",22,0.7396725604892029,0.6220451337290902,predicted
"United States, ME",23,0.7542091294951541,0.6346665407835914,predicted
"United States, ME",24,0.767221549609036,0.6462224024313352,predicted
"United States, ME",25,0.7788903930680185,0.6568180037882375,predicted
"United States, ME",26,0.7893745009970317,0.6665478192123264,predicted
"United States, ME",27,0.7988131222340198,0.6754964350892365,predicted
"United States, ME",28,0.8073280776654516,0.6837394826957888,predicted
"United States, ME",29,0.8150258289243814,0.6913445399545871,predicted
"United States, ME",30,0.821999387921753,0.6983719785552082,predicted
"United States, ME",31,0.8283300398019182,0.7048757445551904,predicted
"United States, ME",32,0.8340888737647919,0.7109040680697827,predicted
"United States, ME",33,0.8393381287644962,0.7165001023398307,predicted
"United States, ME",34,0.8441323677452783,0.7217024952569879,predicted
"United States, ME",35,0.848519497046584,0.7265458979633684,predicted
"United States, ME",36,0.8525416483632631,0.7310614158663666,predicted
"United States, ME",37,0.8562359401258736,0.7352770076157968,predicted
"United States, ME",38,0.8596351339659125,0.7392178374796715,predicted
"United States, ME",39,0.8627682004205333,0.7429065862598513,predicted
"United States, ME",40,0.8656608064327356,0.7463637254966745,predicted
"United States, ME",41,0.8683357356438027,0.7496077592786834,predicted
"United States, ME",42,0.8708132510232198,0.7526554375348427,predicted
"United States, ME",43,0.8731114080690916,0.7555219442633813,predicted
"United States, ME",44,0.8752463256488441,0.7582210637554588,predicted
"United States, ME",45,0.8772324205326975,0.7607653275091485,predicted
"United States, ME",46,0.879082610791209,0.763166144201781,predicted
"United States, ME",50,0.885339508648916,0.7715299082360214,predicted
"United States, ME",51,0.8866626600822661,0.7733526905767302,predicted
"United States, ME",52,0.8879043964225118,0.7750825146352152,predicted
"United States, ME",53,0.889071006254455,0.7767255221112936,predicted
"United States, NC",0,0.012,0,observed
"United States, NC",1,0.0349,0.0194,observed
"United States, NC",2,0.0579,0.0414,observed
"United States, NC",3,0.1105,0.10039999999999999,observed
"United States, NC",4,0.14550000000000002,0.1322,observed
"United States, NC",5,0.16519999999999999,0.1857,observed
"United States, NC",6,0.18280000000000002,0.20079999999999998,observed
"United States, NC",7,0.20370000000000002,0.2329,observed
"United States, NC",8,0.2245,0.2511,observed
"United States, NC",9,0.2626,0.30219999999999997,observed
"United States, NC",10,0.3105,0.3406,observed
"United States, NC",11,0.3507,0.37329999999999997,observed
"United States, NC",12,0.3865,0.39630000000000004,observed
"United States, NC",13,0.4252,0.4193,observed
"United States, NC",14,0.4622,0.4339,observed
"United States, NC",15,0.48719999999999997,0.4468,observed
"United States, NC",16,0.5115,0.45890000000000003,observed
"United States, NC",17,0.5235,0.46759999999999996,observed
"United States, NC",18,0.5338,0.47609999999999997,observed
"United States, NC",19,0.5466,0.4849,observed
"United States, NC",20,0.5568,0.4924,observed
"United States, NC",21,0.5629,0.4966,observed
"United States, NC",22,0.569,0.5018,observed
"United States, NC",23,0.5737,0.5062,observed
"United States, NC",24,0.5803,0.5118,observed
"United States, NC",25,0.5855,0.516,observed
"United States, NC",26,0.5896,0.52,observed
"United States, NC",27,0.594,0.5247999999999999,observed
"United States, NC",28,0.6,0.5307,observed
"United States, NC",29,0.6081,0.5387,observed
"United States, NC",30,0.6178,0.5478000000000001,observed
"United States, NC",31,0.6265,0.5569,observed
"United States, NC",32,0.6365,0.5672999999999999,observed
"United States, NC",33,0.6472,0.5786,observed
"United States, NC",34,0.6579999999999999,0.5891,observed
"United States, NC",35,0.6686,0.5967,observed
"United States, NC",36,0.6797,0.6054999999999999,observed
"United States, NC",37,0.6877,0.6127,observed
"United States, NC",43,0.7813,0.6318,observed
"United States, NC",44,0.7946,0.6369,observed
"United States, NC",45,0.8104,0.649,observed
"United States, NC",46,0.8201,0.6589,observed
"United States, NC",47,0.835,0.6692,observed
"United States, NC",48,0.8388,0.6808,observed
"United States, NC",49,0.8489,0.6868000000000001,observed
"United States, NC",50,0.8609,0.6975,observed
"United States, NC",51,0.8686,0.7034,observed
"United States, NC",52,0.8764,0.7101000000000001,observed
"United States, NC",53,0.8797,0.7127,observed
"United States, NC",0,0,0,predicted
"United States, NC",1,0.02043039232380126,0.037227875625264674,predicted
"United States, NC",2,0.05038464889052884,0.07711537806865294,predicted
"United States, NC",3,0.08392461260438802,0.11556430707437973,predicted
"United States, NC",4,0.11892483928640031,0.1517967699604076,predicted
"United States, NC",5,0.1541963051364191,0.1856247756483836,predicted
"United States, NC",6,0.1890092774682496,0.21707602933461048,predicted
"United States, NC",7,0.222906472584418,0.24626771037508635,predicted
"United States, NC",8,0.2556062369570337,0.27335265594832925,predicted
"United States, NC",9,0.28694463453144914,0.2984939347486852,predicted
"United States, NC",10,0.3168379665454225,0.3218523749668001,predicted
"United States, NC",11,0.3452574149230925,0.34358053483639084,predicted
"United States, NC",12,0.37221145168244485,0.36382003596297785,predicted
"United States, NC",13,0.3977334666887464,0.38270069053574607,predicted
"United States, NC",14,0.4218730081431658,0.4003405832497366,predicted
"United States, NC",15,0.44468957139498866,0.4168466450175089,predicted
"United States, NC",16,0.4662482062945417,0.43231545883396855,predicted
"United States, NC",17,0.4866164314255339,0.4468341517103137,predicted
"United States, NC",18,0.5058620910882723,0.46048129149192285,predicted
"United States, NC",19,0.5240518932798948,0.473327744994431,predicted
"United States, NC",20,0.5412504392281651,0.48543747582496166,predicted
"United States, NC",21,0.5575196067491324,0.49686827299915515,predicted
"United States, NC",22,0.572918187011346,0.5076724087571065,predicted
"United States, NC",23,0.5875017013838624,0.5178972280172988,predicted
"United States, NC",24,0.6013223448127271,0.5275856739961681,predicted
"United States, NC",25,0.6144290166422892,0.5367767554519749,predicted
"United States, NC",26,0.6268674104187382,0.545505961265442,predicted
"United States, NC",27,0.6386801420213404,0.5538056279391007,predicted
"United States, NC",28,0.6499069012124385,0.5617052652609698,predicted
"United States, NC",29,0.6605846159261147,0.5692318449440414,predicted
"United States, NC",30,0.6707476217262268,0.5764100565853553,predicted
"United States, NC",31,0.6804278311496748,0.5832625348245216,predicted
"United States, NC",32,0.6896548993253455,0.5898100611418855,predicted
"United States, NC",33,0.6984563834818605,0.5960717433314483,predicted
"United States, NC",34,0.7068578948453376,0.6020651753171966,predicted
"United States, NC",35,0.7148832420687697,0.6078065796541001,predicted
"United States, NC",36,0.7225545657918006,0.6133109347650247,predicted
"United States, NC",37,0.7298924642515611,0.6185920887094722,predicted
"United States, NC",43,0.7679047786861255,0.6462484542970592,predicted
"United States, NC",44,0.7733783596260713,0.6502789735804831,predicted
"United States, NC",45,0.7786401099420338,0.6541666733389049,predicted
"United States, NC",46,0.7837010715360078,0.6579187696199276,predicted
"United States, NC",47,0.7885715817324538,0.6615420111810877,predicted
"United States, NC",48,0.7932613250200184,0.6650427160096817,predicted
"United States, NC",49,0.7977793806407855,0.6684268045303555,predicted
"United States, NC",50,0.8021342663696003,0.6716998298394184,predicted
"United States, NC",51,0.8063339788002202,0.6748670052665511,predicted
"United States, NC",52,0.8103860304302754,0.677933229530979,predicted
"United States, NC",53,0.8142974838135235,0.6809031097296495,predicted
"United States, ND",0,0.0055000000000000005,0,observed
"United States, ND",1,0.0128,0,observed
"United States, ND",2,0.0296,0.023,observed
"United States, ND",3,0.0553,0.0908181818181818,observed
"United States, ND",4,0.0906,0.14872727272727299,observed
"United States, ND",5,0.1085,0.184909090909091,observed
"United States, ND",6,0.1384,0.218636363636364,observed
"United States, ND",7,0.1659,0.262909090909091,observed
"United States, ND",8,0.193,0.291909090909091,observed
"United States, ND",9,0.2177,0.309727272727273,observed
"United States, ND",10,0.2547,0.32754545454545503,observed
"United States, ND",11,0.27449999999999997,0.341,observed
"United States, ND",12,0.298,0.352727272727273,observed
"United States, ND",13,0.3114,0.36390909090909096,observed
"United States, ND",14,0.3222,0.375909090909091,observed
"United States, ND",15,0.33140000000000003,0.381727272727273,observed
"United States, ND",16,0.33840000000000003,0.392090909090909,observed
"United States, ND",17,0.34380000000000005,0.39799999999999996,observed
"United States, ND",18,0.34700000000000003,0.400090909090909,observed
"United States, ND",19,0.3531,0.404272727272727,observed
"United States, ND",20,0.3567,0.407545454545455,observed
"United States, ND",21,0.3604,0.40963636363636396,observed
"United States, ND",22,0.363,0.41281818181818203,observed
"United States, ND",23,0.36590000000000006,0.416363636363636,observed
"United States, ND",24,0.368,0.42227272727272697,observed
"United States, ND",25,0.3696,0.42700000000000005,observed
"United States, ND",26,0.3713,0.429909090909091,observed
"United States, ND",27,0.3753,0.433727272727273,observed
"United States, ND",28,0.379,0.43781818181818205,observed
"United States, ND",29,0.38409999999999994,0.442545454545455,observed
"United States, ND",30,0.38789999999999997,0.447,observed
"United States, ND",31,0.3947,0.45299999999999996,observed
"United States, ND",32,0.40009999999999996,0.458636363636364,observed
"United States, ND",33,0.4057,0.465272727272727,observed
"United States, ND",34,0.4104,0.472727272727273,observed
"United States, ND",35,0.4163,0.479363636363636,observed
"United States, ND",36,0.42340000000000005,0.48727272727272697,observed
"United States, ND",37,0.42719999999999997,0.490818181818182,observed
"United States, ND",38,0.43229999999999996,0.496272727272727,observed
"United States, ND",39,0.44020000000000004,0.503363636363636,observed
"United States, ND",40,0.4447,0.507181818181818,observed
"United States, ND",41,0.4493,0.51,observed
"United States, ND",42,0.45409999999999995,0.518727272727273,observed
"United States, ND",43,0.45909999999999995,0.524363636363636,observed
"United States, ND",44,0.46340000000000003,0.530454545454545,observed
"United States, ND",45,0.4668,0.533727272727273,observed
"United States, ND",46,0.47009999999999996,0.537090909090909,observed
"United States, ND",47,0.4753,0.543454545454545,observed
"United States, ND",48,0.4903,0.552818181818182,observed
"United States, ND",49,0.49439999999999995,0.558636363636364,observed
"United States, ND",50,0.4964,0.560545454545455,observed
"United States, ND",51,0.4984,0.562545454545455,observed
"United States, ND",52,0.5008,0.564454545454545,observed
"United States, ND",53,0.5019,0.565909090909091,observed
"United States, ND",0,0,0,predicted
"United States, ND",1,0.02196947407851787,0.04383183535321206,predicted
"United States, ND",2,0.049432706867458494,0.0856178909947204,predicted
"United States, ND",3,0.07742347747623056,0.12323809274927848,predicted
"United States, ND",4,0.10456213802144917,0.1568612593110858,predicted
"United States, ND",5,0.13027658367899397,0.18691275592606685,predicted
"United States, ND",6,0.15434364763862227,0.21383829151177475,predicted
"United States, ND",7,0.17671385914650878,0.23804519404170574,predicted
"United States, ND",8,0.1974275274152311,0.2598892614611841,predicted
"United States, ND",9,0.2165703415763078,0.2796758224651509,predicted
"United States, ND",10,0.2342487694413496,0.29766516295976336,predicted
"United States, ND",11,0.2505762040827957,0.3140788526767914,predicted
"United States, ND",12,0.26566521614759536,0.3291057334190959,predicted
"United States, ND",13,0.27962336290324036,0.342907175840362,predicted
"United States, ND",14,0.29255109255678424,0.35562154111017025,predicted
"United States, ND",15,0.3045408824078573,0.36736790715069395,predicted
"United States, ND",16,0.3156770942167287,0.3782491576069153,predicted
"United States, ND",17,0.3260362340079684,0.38835453555949806,predicted
"United States, ND",18,0.33568742643292115,0.3977617546794952,predicted
"United States, ND",19,0.34469298892999856,0.4065387472862304,predicted
"United States, ND",20,0.3531090372307305,0.41474511545785997,predicted
"United States, ND",21,0.3609860824312688,0.42243333942118005,predicted
"United States, ND",22,0.36836959759740795,0.4296497873220252,predicted
"United States, ND",23,0.37530054279886427,0.4364355621139781,predicted
"United States, ND",24,0.38181584411543357,0.44282721449787804,predicted
"United States, ND",25,0.3879488261122395,0.4488573453519213,predicted
"United States, ND",26,0.3937295995448356,0.45455511667615295,predicted
"United States, ND",27,0.3991854072620415,0.4599466865294949,predicted
"United States, ND",28,0.4043409318287011,0.46505558058959473,predicted
"United States, ND",29,0.40921856854895006,0.46990301067507717,predicted
"United States, ND",30,0.4138386674963942,0.47450814872319697,predicted
"United States, ND",31,0.41821974795404265,0.4788883632233592,predicted
"United States, ND",32,0.4223786883985846,0.48305942389698675,predicted
"United States, ND",33,0.4263308948704612,0.4870356794301719,predicted
"United States, ND",34,0.4300904502770969,0.49083021226259194,predicted
"United States, ND",35,0.43367024689532724,0.4944549737787758,predicted
"United States, ND",36,0.43708210407780934,0.4979209027077516,predicted
"United States, ND",37,0.44033687293027757,0.5012380290919548,predicted
"United States, ND",38,0.4434445295127248,0.5044155658181039,predicted
"United States, ND",39,0.4464142579273093,0.5074619893972593,predicted
"United States, ND",40,0.449254524487561,0.5103851114269596,predicted
"United States, ND",41,0.4519731440154459,0.5131921419559391,predicted
"United States, ND",42,0.45457733918306525,0.5158897457940118,predicted
"United States, ND",43,0.4570737937022334,0.5184840926602003,predicted
"United States, ND",44,0.4594687000660216,0.5209809019361922,predicted
"United States, ND",45,0.46176780245984234,0.5233854826857205,predicted
"United States, ND",46,0.46397643538419,0.5257027695102033,predicted
"United States, ND",47,0.4660995584653684,0.5279373547342722,predicted
"United States, ND",48,0.4681417878731508,0.5300935173494528,predicted
"United States, ND",49,0.4701074247142547,0.5321752490884126,predicted
"United States, ND",50,0.4720004807268103,0.5341862779543656,predicted
"United States, ND",51,0.4738247015628152,0.5361300894891471,predicted
"United States, ND",52,0.4755835879121833,0.5380099460281382,predicted
"United States, ND",53,0.47728041469277005,0.5398289041597206,predicted
"United States, NJ",0,0.0325,0.0212,observed
"United States, NJ",1,0.0525,0.0432,observed
"United States, NJ",2,0.07775,0.0668,observed
"United States, NJ",3,0.10525000000000001,0.0934,observed
"United States, NJ",4,0.1255,0.1198,observed
"United States, NJ",5,0.15325,0.1484,observed
"United States, NJ",6,0.18025,0.172,observed
"United States, NJ",7,0.20675000000000002,0.195,observed
"United States, NJ",8,0.25375,0.2414,observed
"United States, NJ",9,0.30675,0.2866,observed
"United States, NJ",10,0.354,0.331,observed
"United States, NJ",11,0.40425,0.371,observed
"United States, NJ",12,0.46225,0.4144,observed
"United States, NJ",13,0.52875,0.45840000000000003,observed
"United States, NJ",14,0.58775,0.5008,observed
"United States, NJ",15,0.6305,0.5314,observed
"United States, NJ",16,0.6629999999999999,0.5528,observed
"United States, NJ",17,0.68475,0.5686,observed
"United States, NJ",18,0.7034999999999999,0.5852,observed
"United States, NJ",19,0.71825,0.6002000000000001,observed
"United States, NJ",20,0.7325,0.6128,observed
"United States, NJ",21,0.743,0.6222,observed
"United States, NJ",22,0.7552500000000001,0.6324000000000001,observed
"United States, NJ",23,0.763,0.6414,observed
"United States, NJ",24,0.77725,0.6494,observed
"United States, NJ",25,0.787,0.6579999999999999,observed
"United States, NJ",26,0.7922499999999999,0.6634,observed
"United States, NJ",27,0.7979999999999999,0.6692,observed
"United States, NJ",28,0.8045,0.6778,observed
"United States, NJ",29,0.8122499999999999,0.6859999999999999,observed
"United States, NJ",30,0.82075,0.696,observed
"United States, NJ",31,0.82825,0.7051999999999999,observed
"United States, NJ",32,0.8365,0.7140000000000001,observed
"United States, NJ",33,0.8440000000000001,0.7234,observed
"United States, NJ",34,0.85075,0.732,observed
"United States, NJ",35,0.856,0.7386,observed
"United States, NJ",36,0.8615,0.7456,observed
"United States, NJ",37,0.86675,0.7509999999999999,observed
"United States, NJ",38,0.87175,0.7568,observed
"United States, NJ",39,0.879,0.7646,observed
"United States, NJ",40,0.884,0.7706000000000001,observed
"United States, NJ",41,0.8902500000000001,0.7774,observed
"United States, NJ",42,0.89825,0.7854000000000001,observed
"United States, NJ",43,0.90575,0.7928000000000001,observed
"United States, NJ",44,0.91425,0.8009999999999999,observed
"United States, NJ",45,0.9227500000000001,0.8098000000000001,observed
"United States, NJ",46,0.9245,0.813,observed
"United States, NJ",47,0.938,0.8256,observed
"United States, NJ",48,0.9405,0.8340000000000001,observed
"United States, NJ",49,0.94375,0.8422,observed
"United States, NJ",50,0.94575,0.8490000000000001,observed
"United States, NJ",51,0.948,0.8540000000000001,observed
"United States, NJ",52,0.95,0.8586,observed
"United States, NJ",53,0.95,0.8604,observed
"United States, NJ",0,0,0,predicted
"United States, NJ",1,0.00618799027376806,0.014721682819069298,predicted
"United States, NJ",2,0.02460023864327511,0.04225095765390803,predicted
"United States, NJ",3,0.05405144538452199,0.07662465329988268,predicted
"United States, NJ",4,0.09258694697831071,0.11485166662238012,predicted
"United States, NJ",5,0.13785733282812232,0.1549144048203602,predicted
"United States, NJ",6,0.1874551398163869,0.1953976950023907,predicted
"United States, NJ",7,0.23917622237912087,0.23531877913685348,predicted
"United States, NJ",8,0.29117889673348296,0.2740166273524984,predicted
