,indexID,time,N,Inf_L,Inf_H,Dead_L,Dead_H,cum_cases_L,cum_cases_H,cum_sum_per_N,Exposed_L,Exposed_H,Sus_L,Sus_H,Rec_nat_L,Rec_nat_H,Rec_vax_L,Rec_vax_H,vaccinatedH,vaccinatedL,boostedH,boostedL,count_Naive,count_Delta,count_Delta_vaccine,count_two,count_three,count_four,count_Omicron,count_Omicron_star,count_Omicron_star_vaccine,count_Omicron_vaccine,count_Vaccine,count_WT,count_WT_vaccine,count_WT_vaccine_boost,count_Omicron_vaccine_boost,count_Delta_vaccine_boost,count_Omicron_star_vaccine_boost,count_Vaccine_boost
0,5684,1.0853387467750388,99996,3,10,0,0,3,10,0.00013000520020800833,23,15,49972,49973,0,0,0,0,0,0,0,0,99996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5684,2.1722598451613755,99996,9,15,0,0,9,15,0.00024000960038401536,18,10,49971,49973,0,0,0,0,0,0,0,0,99996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5684,3.026187373116495,99996,11,15,0,0,11,17,0.0002800112004480179,18,8,49969,49973,0,2,0,0,0,0,0,0,99994,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3,5684,4.186847551356631,99996,14,16,0,0,16,18,0.00034001360054402175,15,8,49967,49972,2,2,0,0,0,0,0,0,99992,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
4,5684,5.07714930196018,99996,16,15,0,0,20,19,0.000390015600624025,12,8,49966,49971,4,4,0,0,0,0,0,0,99988,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
5,5684,6.0651421593095645,99996,18,16,0,0,25,21,0.00046001840073602946,8,7,49965,49970,7,5,0,0,0,0,0,0,99984,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
6,5684,7.0689410083778705,99996,18,16,0,0,27,21,0.0004800192007680307,8,8,49963,49969,9,5,0,0,0,0,0,0,99982,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
7,5684,8.043267075117551,99996,15,13,0,0,28,21,0.0004900196007840313,8,9,49962,49968,13,8,0,0,0,0,0,0,99975,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
8,5684,9.001745880744878,99996,13,13,0,0,31,25,0.0005600224008960358,6,6,49961,49967,18,12,0,0,0,0,0,0,99966,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
9,5684,10.028226067946006,99996,14,12,0,0,34,26,0.0006000240009600384,5,5,49959,49967,20,14,0,0,0,0,0,0,99962,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
10,5684,11.198384200724899,99996,14,11,0,0,37,28,0.0006500260010400416,7,4,49954,49966,23,17,0,0,0,0,0,0,99956,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
11,5684,12.069863172205247,99996,10,9,0,0,38,28,0.0006600264010560422,7,4,49953,49966,28,19,0,0,0,0,0,0,99949,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
12,5684,13.03009421699071,99996,10,8,0,0,39,28,0.0006700268010720429,8,6,49951,49964,29,20,0,0,0,0,0,0,99947,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
13,5684,14.247188120566644,99996,12,7,0,0,42,29,0.0007100284011360454,7,7,49949,49962,30,22,0,0,0,0,0,0,99944,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0
