,indexID,time,N,Inf_L,Inf_H,Dead_L,Dead_H,cum_cases_L,cum_cases_H,cum_sum_per_N,Exposed_L,Exposed_H,Sus_L,Sus_H,Rec_nat_L,Rec_nat_H,Rec_vax_L,Rec_vax_H,vaccinatedH,vaccinatedL,boostedH,boostedL,count_Naive,count_Delta,count_Delta_vaccine,count_two,count_three,count_four,count_Omicron,count_Omicron_star,count_Omicron_star_vaccine,count_Omicron_vaccine,count_Vaccine,count_WT,count_WT_vaccine,count_WT_vaccine_boost,count_Omicron_vaccine_boost,count_Delta_vaccine_boost,count_Omicron_star_vaccine_boost,count_Vaccine_boost
0,5204,1.0072720996880475,99996,7,7,0,0,8,7,0.0001500060002400096,17,19,49973,49972,1,0,0,0,0,0,0,0,99995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5204,2.075538306858469,99996,12,16,0,0,13,16,0.0002900116004640186,14,11,49971,49971,1,0,0,0,0,0,0,0,99995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,5204,3.0184149976457193,99996,13,16,0,0,16,17,0.0003300132005280211,16,11,49966,49970,3,1,0,0,0,0,0,0,99992,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
3,5204,4.029242499916565,99996,17,21,0,0,22,23,0.0004500180007200288,15,6,49961,49969,5,2,0,0,0,0,0,0,99989,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
4,5204,5.124998185558834,99996,22,18,0,0,29,24,0.0005300212008480339,11,10,49958,49964,7,6,0,0,0,0,0,0,99983,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
5,5204,6.041928823700215,99996,26,20,0,0,35,29,0.000640025601024041,8,7,49955,49962,9,9,0,0,0,0,0,0,99978,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
6,5204,7.049378289791401,99996,22,18,0,0,38,31,0.0006900276011040442,11,7,49949,49960,16,13,0,0,0,0,0,0,99967,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
7,5204,8.000642734918147,99996,21,16,0,0,40,31,0.0007100284011360454,10,9,49948,49958,19,15,0,0,0,0,0,0,99962,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
8,5204,9.099142884862596,99996,18,18,0,0,45,34,0.0007900316012640506,11,8,49942,49956,27,16,0,0,0,0,0,0,99953,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
9,5204,10.016331215469128,99996,18,15,0,0,47,34,0.0008100324012960519,13,11,49938,49953,29,19,0,0,0,0,0,0,99948,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
10,5204,11.060775497990576,99996,21,16,0,0,51,38,0.000890035601424057,13,8,49934,49952,30,22,0,0,0,0,0,0,99944,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0
11,5204,12.01400970014468,99996,24,15,0,0,57,39,0.0009600384015360614,11,8,49930,49951,33,24,0,0,0,0,0,0,99939,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0
12,5204,13.074044820870114,99996,25,13,0,0,62,42,0.0010400416016640667,16,10,49920,49946,37,29,0,0,0,0,0,0,99930,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0
13,5204,14.031915656517098,99996,28,13,0,0,65,43,0.001080043201728069,14,9,49919,49947,37,29,0,0,0,0,0,0,99929,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0
14,5204,15.03519645600486,99996,28,11,0,0,68,44,0.0011200448017920717,14,10,49916,49945,40,32,0,0,0,0,0,0,99923,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0
15,5204,16.062612925144578,99996,34,11,0,0,76,46,0.0012200488019520781,14,8,49908,49945,42,34,0,0,0,0,0,0,99919,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0
16,5204,17.001985156210214,99996,30,10,0,0,79,47,0.0012600504020160806,19,9,49900,49943,49,36,0,0,0,0,0,0,99910,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0
17,5204,18.05595847417591,99996,31,11,0,0,83,49,0.0013200528021120844,18,10,49897,49940,52,37,0,0,0,0,0,0,99906,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0
18,5204,19.018862940411505,99996,29,12,0,0,88,50,0.0013800552022080884,19,10,49892,49939,58,37,0,0,0,0,0,0,99899,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0
19,5204,20.07043516012427,99996,29,11,0,0,92,51,0.0014300572022880914,19,9,49888,49940,62,38,0,0,0,0,0,0,99893,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0
20,5204,21.057432109987722,99996,32,13,0,0,98,54,0.0015200608024320973,17,9,49884,49937,65,39,0,0,0,0,0,0,99889,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0
21,5204,22.168749944358535,99996,32,14,0,0,103,57,0.0016000640025601023,20,10,49876,49933,70,41,0,0,0,0,0,0,99882,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0
22,5204,23.094940599734432,99996,35,14,0,0,110,58,0.0016800672026881075,17,10,49874,49933,72,41,0,0,0,0,0,0,99877,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0
23,5204,24.016751908404093,99996,38,12,0,0,116,58,0.0017400696027841114,14,12,49871,49931,75,43,0,0,0,0,0,0,99872,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0
24,5204,25.073327703421413,99996,42,16,0,0,121,64,0.0018500740029601184,13,12,49867,49925,76,45,0,0,0,0,0,0,99869,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0
25,5204,26.00306261350324,99996,42,17,0,0,128,69,0.001970078803152126,13,9,49860,49923,83,49,0,0,0,0,0,0,99858,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0
26,5204,27.080124600565075,99996,45,17,0,0,133,74,0.0020700828033121325,16,4,49853,49924,84,53,0,0,0,0,0,0,99851,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0
27,5204,28.05331829183969,99996,46,15,0,0,139,75,0.002140085603424137,17,10,49846,49917,89,56,0,0,0,0,0,0,99843,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0
28,5204,29.097335961515366,99996,43,13,0,0,143,76,0.00219008760350414,17,11,49843,49915,95,59,0,0,0,0,0,0,99833,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0
29,5204,30.01293031361244,99996,43,16,0,0,147,79,0.0022600904036161446,17,11,49839,49913,99,58,0,0,0,0,0,0,99829,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0
30,5204,31.117510530870128,99996,42,17,0,0,149,81,0.002300092003680147,23,10,49831,49912,102,59,0,0,0,0,0,0,99825,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0
31,5204,32.18524836948824,99996,43,14,0,0,155,84,0.002390095603824153,23,10,49825,49911,107,63,0,0,0,0,0,0,99814,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0
32,5204,33.007231750101035,99996,44,15,0,0,159,87,0.0024600984039361575,24,9,49820,49909,110,65,0,0,0,0,0,0,99809,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0
33,5204,34.17205742643385,99996,47,14,0,0,167,89,0.002560102404096164,27,12,49810,49905,114,67,0,0,0,0,0,0,99801,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0
34,5204,35.30982968784489,99996,45,20,0,0,173,96,0.002690107604304172,25,9,49806,49901,122,68,0,0,0,0,0,0,99792,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0
35,5204,36.293511936481124,99996,44,19,0,0,176,96,0.002720108804352174,23,11,49805,49899,126,69,0,0,0,0,0,0,99787,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0
36,5204,37.008856949293296,99996,44,20,0,0,180,100,0.0028001120044801792,22,7,49802,49899,130,72,0,0,0,0,0,0,99780,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0
37,5204,38.095114626046794,99996,37,20,0,0,185,103,0.0028801152046081845,20,7,49799,49896,142,75,0,0,0,0,0,0,99765,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0
38,5204,39.1117892749907,99996,35,17,0,0,192,104,0.0029601184047361893,19,8,49796,49894,148,79,0,0,0,0,0,0,99752,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0
39,5204,40.06587747159972,99996,34,18,0,0,194,106,0.003000120004800192,21,7,49792,49894,151,79,0,0,0,0,0,0,99748,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0
40,5204,41.04315439978834,99996,33,19,0,0,198,109,0.0030701228049121966,21,7,49788,49891,156,81,0,0,0,0,0,0,99741,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0
41,5204,42.13865141494556,99996,31,25,0,0,202,116,0.0031801272050882034,21,5,49784,49887,162,81,0,0,0,0,0,0,99734,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0
42,5204,43.23950411854921,99996,27,25,0,0,204,119,0.0032301292051682066,26,4,49777,49885,168,84,0,0,0,0,0,0,99725,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0
43,5204,44.24466098168844,99996,27,20,0,0,211,119,0.003300132005280211,25,8,49773,49881,173,89,0,0,0,0,0,0,99714,0,0,1,0,0,0,0,0,0,0,281,0,0,0,0,0,0
44,5204,45.115919415790316,99996,24,22,0,0,213,122,0.0033501340053602143,27,6,49770,49881,177,89,0,0,0,0,0,0,99708,0,0,1,0,0,0,0,0,0,0,287,0,0,0,0,0,0
45,5204,46.30856032256098,99996,25,22,0,0,220,124,0.0034401376055042203,25,4,49767,49881,181,91,0,0,0,0,0,0,99700,0,0,1,0,0,0,0,0,0,0,295,0,0,0,0,0,0
46,5204,47.29816445327956,99996,23,19,0,0,221,125,0.0034601384055362215,31,4,49760,49880,184,95,0,0,0,0,0,0,99693,0,0,1,0,0,0,0,0,0,0,302,0,0,0,0,0,0
47,5204,48.14710566852199,99996,32,17,0,0,233,126,0.0035901436057442296,22,4,49759,49879,185,98,0,0,0,0,0,0,99687,0,0,1,0,0,0,0,0,0,0,308,0,0,0,0,0,0
48,5204,49.02825604676822,99995,30,16,1,0,237,126,0.003630181509075454,19,8,49758,49875,190,99,0,0,0,0,0,0,99680,0,0,1,0,0,0,0,0,0,0,314,0,0,0,0,0,0
49,5204,50.08158864730877,99995,28,19,1,0,241,129,0.0037001850092504623,19,8,49755,49872,195,99,0,0,0,0,0,0,99674,0,0,1,0,0,0,0,0,0,0,320,0,0,0,0,0,0
50,5204,51.039049498244175,99995,24,23,1,0,244,135,0.0037901895094754738,24,6,49748,49868,201,101,0,0,0,0,0,0,99665,0,0,1,0,0,0,0,0,0,0,329,0,0,0,0,0,0
51,5204,52.0863174696996,99995,21,21,1,0,246,137,0.0038301915095754788,25,5,49745,49867,206,105,0,0,0,0,0,0,99656,0,0,1,0,0,0,0,0,0,0,338,0,0,0,0,0,0
52,5204,53.270121921205444,99995,21,17,1,0,255,138,0.003930196509825491,21,6,49740,49866,215,109,0,0,0,0,0,0,99642,0,0,1,0,0,0,0,0,0,0,352,0,0,0,0,0,0
53,5204,54.03627361685995,99995,24,16,1,0,259,138,0.003970198509925496,18,6,49739,49866,216,110,0,0,0,0,0,0,99640,0,0,1,0,0,0,0,0,0,0,354,0,0,0,0,0,0
54,5204,55.0153316435715,99995,21,16,1,0,259,140,0.003990199509975499,20,5,49737,49866,219,111,0,0,0,0,0,0,99635,0,0,1,0,0,0,0,0,0,0,359,0,0,0,0,0,0
55,5204,56.07408960394012,99995,18,14,1,0,264,140,0.004040202010100505,17,5,49737,49866,225,113,0,0,0,0,0,0,99625,0,0,1,0,0,0,0,0,0,0,369,0,0,0,0,0,0
56,5204,57.04960822737815,99995,17,10,1,0,265,142,0.004070203510175509,21,3,49733,49866,226,119,0,0,0,0,0,0,99617,0,0,1,0,0,0,0,0,0,0,377,0,0,0,0,0,0
57,5204,58.20807643747271,99995,23,10,1,0,271,143,0.004140207010350517,21,2,49728,49868,225,118,0,0,0,0,0,0,99616,0,0,1,0,0,0,0,0,0,0,378,0,0,0,0,0,0
58,5204,59.017643158038126,99995,30,8,1,0,278,143,0.004210210510525526,16,6,49727,49864,224,120,0,0,0,0,0,0,99614,0,0,1,0,0,0,0,0,0,0,380,0,0,0,0,0,0
59,5204,60.01367165356314,99995,31,10,1,0,283,146,0.004290214510725536,15,6,49725,49861,226,121,0,0,0,0,0,0,99609,0,0,1,0,0,0,0,0,0,0,385,0,0,0,0,0,0
60,5204,61.283950428165824,99995,28,11,1,0,284,147,0.004310215510775539,18,8,49722,49861,229,118,0,0,0,0,0,0,99605,0,0,1,0,0,0,0,0,0,0,389,0,0,0,0,0,0
61,5204,62.02201673978714,99995,27,13,1,0,287,150,0.004370218510925546,20,5,49717,49861,233,119,0,0,0,0,0,0,99600,0,0,1,0,0,0,0,0,0,0,394,0,0,0,0,0,0
62,5204,63.1771639430778,99995,26,11,1,0,292,151,0.004430221511075554,21,6,49712,49859,238,122,0,0,0,0,0,0,99591,0,0,1,0,0,0,0,0,0,0,403,0,0,0,0,0,0
63,5204,64.10221971698579,99995,29,13,1,0,298,153,0.004510225511275564,20,7,49708,49856,240,122,0,0,0,0,0,0,99588,0,0,1,0,0,0,0,0,0,0,406,0,0,0,0,0,0
64,5204,65.13296312679087,99995,26,14,1,0,300,155,0.004550227511375569,24,7,49703,49854,244,123,0,0,0,0,0,0,99582,0,0,1,0,0,0,0,0,0,0,412,0,0,0,0,0,0
65,5204,66.02495011152955,99995,25,12,1,0,307,157,0.00464023201160058,20,6,49700,49853,252,127,0,0,0,0,0,0,99570,0,0,1,0,0,0,0,0,0,0,424,0,0,0,0,0,0
66,5204,67.07268423110106,99995,23,11,1,0,310,158,0.004680234011700585,23,8,49695,49850,256,129,0,0,0,0,0,0,99563,0,0,1,0,0,0,0,0,0,0,431,0,0,0,0,0,0
67,5204,68.04607559778934,99995,22,11,1,0,314,159,0.004730236511825591,26,12,49689,49845,260,130,0,0,0,0,0,0,99557,0,0,1,0,0,0,0,0,0,0,437,0,0,0,0,0,0
68,5204,69.07742651074416,99995,26,10,1,0,319,161,0.0048002400120006,26,13,49687,49842,258,133,0,0,0,0,0,0,99553,0,0,1,0,0,0,0,0,0,0,441,0,0,0,0,0,0
69,5204,70.27606782632151,99995,31,10,1,0,328,164,0.004920246012300615,22,13,49683,49840,261,135,0,0,0,0,0,0,99546,0,0,1,0,0,0,0,0,0,0,448,0,0,0,0,0,0
70,5204,71.18140974221957,99995,37,13,1,0,336,167,0.005030251512575629,18,11,49681,49840,261,134,0,0,0,0,0,0,99544,0,0,1,0,0,0,0,0,0,0,450,0,0,0,0,0,0
71,5204,72.0608056892995,99995,35,16,1,0,338,170,0.005080254012700635,19,9,49679,49839,264,134,0,0,0,0,0,0,99540,0,0,1,0,0,0,0,0,0,0,454,0,0,0,0,0,0
72,5204,73.2525359921438,99995,36,14,1,0,344,174,0.005180259012950648,19,7,49673,49838,269,139,0,0,0,0,0,0,99529,0,0,1,0,0,0,0,0,0,0,465,0,0,0,0,0,0
73,5204,74.16720056814927,99995,39,14,1,0,352,175,0.005270263513175659,20,11,49665,49833,273,140,0,0,0,0,0,0,99523,0,0,1,0,0,0,0,0,0,0,471,0,0,0,0,0,0
74,5204,75.11963903205607,99995,42,12,1,0,358,177,0.005350267513375669,18,10,49661,49832,276,144,0,0,0,0,0,0,99516,0,0,1,0,0,0,0,0,0,0,478,0,0,0,0,0,0
75,5204,76.04594196309083,99995,40,12,1,0,363,179,0.005420271013550678,19,11,49655,49829,283,146,0,0,0,0,0,0,99507,0,0,1,0,0,0,0,0,0,0,487,0,0,0,0,0,0
76,5204,77.09574552316256,99995,34,10,1,0,365,181,0.005460273013650683,21,10,49652,49828,290,150,0,0,0,0,0,0,99495,0,0,1,0,0,0,0,0,0,0,499,0,0,0,0,0,0
77,5204,78.01017752483743,99995,33,11,1,0,369,183,0.00552027601380069,21,10,49648,49826,295,151,0,0,0,0,0,0,99490,0,0,2,0,0,0,0,0,0,0,503,0,0,0,0,0,0
78,5204,79.0555075110163,99995,33,11,1,0,375,186,0.005610280514025701,23,13,49641,49822,300,152,0,0,0,0,0,0,99481,0,0,2,0,0,0,0,0,0,0,512,0,0,0,0,0,0
79,5204,80.20551407851013,99995,31,11,1,0,377,189,0.005660283014150708,24,13,49639,49819,303,155,0,0,0,0,0,0,99474,0,0,2,0,0,0,0,0,0,0,519,0,0,0,0,0,0
80,5204,81.10115434221295,99995,25,16,1,0,379,194,0.005730286514325716,23,9,49638,49818,311,155,0,0,0,0,0,0,99466,0,0,2,0,0,0,0,0,0,0,527,0,0,0,0,0,0
81,5204,82.30729537987553,99995,28,17,1,0,384,196,0.005800290014500725,24,9,49632,49817,313,155,0,0,0,0,0,0,99463,0,0,2,0,0,0,0,0,0,0,530,0,0,0,0,0,0
82,5204,83.00590661601947,99995,33,16,1,0,392,198,0.005900295014750738,18,10,49630,49815,316,157,0,0,0,0,0,0,99457,0,0,2,0,0,0,0,0,0,0,536,0,0,0,0,0,0
83,5204,84.19800868577228,99995,24,12,1,0,393,198,0.005910295514775739,24,12,49623,49814,326,160,0,0,0,0,0,0,99443,0,0,2,0,0,0,0,0,0,0,550,0,0,0,0,0,0
84,5204,85.09200373065462,99995,26,13,1,0,397,200,0.005970298514925746,21,11,49622,49814,328,160,0,0,0,0,0,0,99440,0,0,2,0,0,0,0,0,0,0,553,0,0,0,0,0,0
85,5204,86.08275330286526,99995,33,16,1,0,405,205,0.006100305015250763,19,6,49620,49815,325,161,0,0,0,0,0,0,99437,0,0,2,0,0,0,0,0,0,0,556,0,0,0,0,0,0
86,5204,87.1964503270289,99995,36,16,1,0,411,207,0.006180309015450773,25,6,49609,49813,327,163,0,0,0,0,0,0,99432,0,0,2,0,0,0,0,0,0,0,561,0,0,0,0,0,0
87,5204,88.02677719292579,99995,34,17,1,0,414,209,0.006230311515575779,25,6,49606,49811,332,164,0,0,0,0,0,0,99426,0,0,2,0,0,0,0,0,0,0,567,0,0,0,0,0,0
88,5204,89.2001998689427,99995,37,18,1,0,421,212,0.006330316515825792,24,8,49602,49806,334,166,0,0,0,0,0,0,99420,0,0,2,0,0,0,0,0,0,0,573,0,0,0,0,0,0
89,5204,90.11013465960403,99995,38,13,1,0,426,212,0.006380319015950798,26,12,49596,49802,337,171,0,0,0,0,0,0,99411,0,0,2,0,0,0,0,0,0,0,582,0,0,0,0,0,0
90,5204,91.06538503709967,99995,38,14,1,0,433,213,0.006460323016150808,23,11,49592,49803,344,170,0,0,0,0,0,0,99404,0,0,2,0,0,0,0,0,0,0,589,0,0,0,0,0,0
91,5204,92.0502577737671,99995,37,12,1,0,438,214,0.006520326016300815,27,12,49583,49802,350,172,0,0,0,0,0,0,99395,0,0,2,0,0,0,0,0,0,0,598,0,0,0,0,0,0
92,5204,93.08339820941485,99995,35,10,1,0,441,214,0.006550327516375819,35,14,49573,49801,354,173,0,0,0,0,0,0,99388,0,0,2,0,0,0,0,0,0,0,605,0,0,0,0,0,0
93,5204,94.2200421887224,99995,40,14,1,0,454,218,0.00672033601680084,28,10,49568,49802,361,172,0,0,0,0,0,0,99380,0,0,2,0,0,0,0,0,0,0,613,0,0,0,0,0,0
94,5204,95.29687342967419,99995,39,15,1,0,461,220,0.006810340517025852,29,9,49560,49801,369,173,0,0,0,0,0,0,99371,0,0,2,0,0,0,0,0,0,0,622,0,0,0,0,0,0
95,5204,96.14328719362385,99995,46,16,1,0,472,221,0.006930346517325867,23,8,49555,49801,373,173,0,0,0,0,0,0,99367,0,0,2,0,0,0,0,0,0,0,626,0,0,0,0,0,0
96,5204,97.24728222235623,99995,44,17,1,0,478,225,0.007030351517575879,22,6,49551,49801,380,174,0,0,0,0,0,0,99356,0,0,2,0,0,0,0,0,0,0,637,0,0,0,0,0,0
97,5204,98.10433372237985,99995,39,17,1,0,480,227,0.007070353517675884,26,6,49545,49800,387,175,0,0,0,0,0,0,99347,0,0,2,0,0,0,0,0,0,0,646,0,0,0,0,0,0
98,5204,99.0013036387654,99994,41,16,2,0,489,228,0.007170430225813549,17,10,49546,49795,392,177,0,0,0,0,0,0,99338,0,0,2,0,0,0,0,0,0,0,654,0,0,0,0,0,0
99,5204,100.12348187067875,99994,44,18,2,0,497,231,0.0072804368262095725,14,9,49542,49794,396,177,0,0,0,0,0,0,99332,0,0,2,0,0,0,0,0,0,0,660,0,0,0,0,0,0
100,5204,101.00542861490045,99994,40,17,2,0,501,231,0.0073204392263535815,14,11,49539,49793,403,177,0,0,0,0,0,0,99323,0,0,2,0,0,0,0,0,0,0,669,0,0,0,0,0,0
101,5204,102.07644313941235,99994,39,18,2,0,508,235,0.007430445826749605,15,11,49531,49790,411,179,0,0,0,0,0,0,99312,0,0,2,0,0,0,0,0,0,0,680,0,0,0,0,0,0
102,5204,103.03327047887437,99994,43,20,2,0,515,240,0.007550453027181631,12,7,49528,49790,413,181,0,0,0,0,0,0,99306,0,0,2,0,0,0,0,0,0,0,686,0,0,0,0,0,0
103,5204,104.24726185930244,99994,45,16,2,0,521,241,0.007620457227433646,20,12,49514,49784,417,186,0,0,0,0,0,0,99297,0,0,2,0,0,0,0,0,0,0,695,0,0,0,0,0,0
104,5204,105.0235668749684,99994,40,19,2,0,525,244,0.007690461427685661,18,11,49512,49782,426,186,0,0,0,0,0,0,99288,0,0,2,0,0,0,0,0,0,0,704,0,0,0,0,0,0
105,5204,106.02672312535306,99994,42,19,2,0,532,248,0.007800468028081685,18,9,49506,49781,430,189,0,0,0,0,0,0,99279,0,0,2,0,0,0,0,0,0,0,713,0,0,0,0,0,0
106,5204,107.04032102790299,99994,43,18,2,0,536,248,0.007840470428225693,19,10,49502,49781,432,189,0,0,0,0,0,0,99275,0,0,2,0,0,0,0,0,0,0,717,0,0,0,0,0,0
107,5204,108.13568421278627,99994,46,17,2,0,542,251,0.007930475828549713,26,10,49492,49778,432,193,0,0,0,0,0,0,99268,0,0,2,0,0,0,0,0,0,0,724,0,0,0,0,0,0
108,5204,109.08789424555202,99994,51,18,2,0,556,253,0.008090485429125747,20,12,49486,49774,439,194,0,0,0,0,0,0,99258,0,0,2,0,0,0,0,0,0,0,734,0,0,0,0,0,0
109,5204,110.0560053709352,99994,49,19,2,0,558,256,0.008140488429305759,20,14,49485,49770,442,195,0,0,0,0,0,0,99252,0,0,2,0,0,0,0,0,0,0,740,0,0,0,0,0,0
110,5204,111.00532443661363,99994,45,17,2,0,560,257,0.008170490229413765,23,17,49481,49766,447,198,0,0,0,0,0,0,99243,0,0,2,0,0,0,0,0,0,0,749,0,0,0,0,0,0
111,5204,112.00533334292896,99994,41,18,2,0,565,259,0.00824049442966578,32,21,49471,49760,452,199,0,0,0,0,0,0,99233,0,0,2,0,0,0,0,0,0,0,759,0,0,0,0,0,0
112,5204,113.15886486512203,99994,45,19,2,0,575,263,0.00838050283016981,27,22,49467,49755,457,202,0,0,0,0,0,0,99224,0,0,2,0,0,0,0,0,0,0,768,0,0,0,0,0,0
113,5204,114.03904575748506,99994,45,25,2,0,581,270,0.008510510630637838,35,19,49454,49751,462,203,0,0,0,0,0,0,99217,0,0,2,0,0,0,0,0,0,0,775,0,0,0,0,0,0
